targetId	diseaseId	drugId	clinicalPhase	clinicalStatus	diseaseFromSource	isApproved	isComplex	actionType	mechanismOfAction	references	targetName	targetType	target	chemblId	phenotype_id
ENSG00000096968	EFO_0000685	CHEMBL3622821	2.0	Completed	Rheumatoid Arthritis (RA)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3622821	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3622821	3.0	Recruiting	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3622821	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['24818516', '33741556', '33741556', '33741556'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	2.0	Completed	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3545241	1.0	Completed	Rheumatoid Arthritis			INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=774&id=88924'], source='Other', urls=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=774&id=88924'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3545241	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3137308	3.0	Completed	Rheumatoid Arthritis	False	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['24818516'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516']), Row(ids=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'], source='Other', urls=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL3137308	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3622821	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3622821	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	2.0	Completed	Arthritis, Rheumatoid	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3137308	2.0	Completed	Arthritis, Rheumatoid	False	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['24818516'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516']), Row(ids=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'], source='Other', urls=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL3137308	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL2105759	1.0	Completed	Arthritis, Rheumatoid	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['20363976', '20363976'], source='PubMed', urls=['http://europepmc.org/abstract/MED/20363976', 'http://europepmc.org/abstract/MED/20363976'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL2105759	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	1.0	Completed	Arthritis, Rheumatoid	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL5315119	4.0			True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL5315119	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL2105759	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['20363976', '20363976'], source='PubMed', urls=['http://europepmc.org/abstract/MED/20363976', 'http://europepmc.org/abstract/MED/20363976'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL2105759	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	2.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['24818516', '33741556', '33741556', '33741556'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	2.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	3.0	Recruiting	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	2.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['24818516', '33741556', '33741556', '33741556'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	2.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	3.0	Completed	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	2.0	Recruiting	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL2103743	1.0	Completed	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL2103743	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL2103743	4.0	Recruiting	Rheumatoid Arthritis	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL2103743	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL2105759	4.0			True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['20363976', '20363976'], source='PubMed', urls=['http://europepmc.org/abstract/MED/20363976', 'http://europepmc.org/abstract/MED/20363976'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL2105759	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['24818516', '33741556', '33741556', '33741556'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556', 'https://europepmc.org/abstract/MED/33741556'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3301607	3.0	Completed	Rheumatoid Arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/jyseleca-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3301607	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3137308	3.0	Completed	Rheumatoid Arthritis (RA)	False	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['24818516'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516']), Row(ids=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'], source='Other', urls=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL3137308	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL5315119	4.0		rheumatoid arthritis	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'], source='EMA', urls=['https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf', 'https://www.ema.europa.eu/en/documents/product-information/rinvoq-epar-product-information_en.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL5315119	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	3.0	Terminated	Arthritis, Rheumatoid	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL221959	3.0	Completed	Arthritis, Rheumatoid	True	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['TOFACITINIB'], source='Expert', urls=['http://chembl.blogspot.co.uk/search?q=TOFACITINIB'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL221959	ENSG00000096968
ENSG00000096968	EFO_0000685	CHEMBL3137308	1.0	Completed	Rheumatoid Arthritis	False	True	INHIBITOR	Janus Kinase (JAK) inhibitor	[Row(ids=['24818516'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24818516']), Row(ids=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'], source='Other', urls=['http://www.blackwellpublishing.com/acrmeeting/abstract.asp?MeetingID=789&id=102813'])]	Janus Kinase (JAK)	protein family	ENSG00000096968	CHEMBL3137308	ENSG00000096968
